//@relation anneal-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Normalize-N1.0-L2.0-weka.filters.unsupervised.attribute.Remove-R37

@attribute family {'?',GB,GK,GS,TN,ZA,ZF,ZH,ZM,ZS}
@attribute product-type {C,H,G}
@attribute steel {'?',R,A,U,K,M,S,W,V}
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling {'?',T}
@attribute condition {'?',S,A,X}
@attribute formability {'?',1,2,3,4,5}
@attribute strength numeric
@attribute non-ageing {'?',N}
@attribute surface-finish {'?',P,M}
@attribute surface-quality {'?',D,E,F,G}
@attribute enamelability {'?',1,2,3,4,5}
@attribute bc {'?',Y}
@attribute bf {'?',Y}
@attribute bt {'?',Y}
@attribute bw/me {'?',B,M}
@attribute bl {'?',Y}
@attribute m {'?',Y}
@attribute chrom {'?',C}
@attribute phos {'?',P}
@attribute cbond {'?',Y}
@attribute marvi {'?',Y}
@attribute exptl {'?',Y}
@attribute ferro {'?',Y}
@attribute corr {'?',Y}
@attribute blue/bright/varn/clean {'?',B,R,V,C}
@attribute lustre {'?',Y}
@attribute jurofm {'?',Y}
@attribute s {'?',Y}
@attribute p {'?',Y}
@attribute shape {COIL,SHEET}
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil {'?',Y,N}
@attribute packing {'?',1,2,3}
@attribute class {1,2,3,4,5,U}

@data
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000138,0.261108,0.96531,Y,'?',3
'?',C,A,0,0.073571,'?',S,'?',0,'?','?',E,'?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?',COIL,0.001144,0.997289,0,'?','?',3
ZS,C,A,0,0.009925,T,'?','?',0,'?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000318,0.248124,0.968677,'?','?',3
'?',C,'?',0,0,'?',S,1,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000061,0.124035,0.992278,Y,'?',3
'?',C,K,0.049937,0,'?','?','?',0,'?','?','?','?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.002441,0.998749,0,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000985,1,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000327,0.076598,0.997062,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',C,'?','?','?','?',COIL,0.001146,0.999999,0,N,'?',3
'?',C,A,0,0.073571,'?',S,'?',0,'?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001143,0.997289,0,'?','?',3
'?',C,'?',0,0,'?',A,2,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000197,0.866054,0.49995,Y,'?',3
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000525,0.866054,0.49995,'?','?',2
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001212,0.999999,0,'?',3,3
'?',C,V,0,0,'?',S,2,0,'?','?','?',2,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000606,1,0.000758,'?','?',2
'?',C,A,0,0.081693,T,'?','?',0,'?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.000982,0.996657,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00053,1,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000142,0.124035,0.992278,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000227,1,0,'?','?',3
'?',C,R,0,0,'?',S,3,0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001323,0.685725,0.72786,'?','?',2
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.00036,0.34346,0.939167,'?','?',2
'?',C,R,0,0,'?',S,3,0,'?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000158,0.261108,0.965309,'?','?',2
ZS,C,A,0,0.069504,T,'?','?',0,'?','?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.000262,0.997582,0,'?','?',U
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000417,0.848467,0.529249,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000181,0.33848,0.940974,'?','?',2
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00053,1,0,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?',B,'?','?',C,'?','?','?','?','?','?','?','?','?','?','?',COIL,0.000984,1,0,'?','?',5
'?',C,R,0,0,'?',S,3,0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000525,0.866054,0.49995,'?','?',2
'?',C,A,0,0.138008,T,'?','?',0,'?','?',G,'?','?','?',Y,M,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.006494,0.99041,0,'?','?',U
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000717,0.624945,0.780669,'?','?',3
'?',C,'?',0,0,'?',S,1,0,'?','?',G,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000138,0.257416,0.966301,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?','?','?','?',SHEET,0.001113,0.848466,0.529248,'?','?',5
'?',C,A,0,0.114023,T,'?','?',0,'?','?',G,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.004072,0.99347,0,'?','?',3
'?',C,W,0,0,'?','?','?',0.061346,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000158,0.252309,0.9657,'?','?',3
'?',C,V,0,0,'?',S,2,0,'?','?','?',2,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000158,0.261108,0.965309,'?','?',2
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000656,0.866054,0.49995,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000615,0.625445,0.780268,'?','?',3
'?',C,W,0,0,'?','?','?',0.302695,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.002441,0.595625,0.744043,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000717,0.624945,0.780669,'?','?',3
'?',C,A,0,0,'?','?','?',0.354227,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001134,0.935159,0,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',F,'?','?','?','?',B,Y,'?','?','?',Y,'?','?','?','?','?','?','?','?','?',SHEET,0.000417,0.848154,0.529749,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',F,'?','?',Y,'?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000459,0.866338,0.499457,'?','?',3
'?',C,A,0,0,'?',S,3,0,N,'?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001894,0.999998,0,'?','?',3
'?',C,W,0,0,'?','?','?',0.204314,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001648,0.840257,0.502216,'?','?',3
'?',C,K,0.049937,0,'?','?','?',0,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.003551,0.998746,0,'?','?',3
'?',C,A,0,0.034071,'?',S,'?',0,'?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00053,0.999419,0,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000717,0.624945,0.780669,'?','?',3
TN,C,A,0,0,'?','?',3,0,N,'?','?','?','?','?','?','?','?','?',C,'?','?','?','?','?','?','?','?','?','?','?',COIL,0.0024,0.999997,0,'?','?',5
'?',C,R,0,0,'?',S,2,0,'?','?',E,'?','?','?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000316,0.261108,0.965309,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',E,'?','?','?',Y,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.00053,1,0,'?','?',3
ZS,C,R,0,0,'?',A,2,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',COIL,0.001146,0.999999,0,'?','?',3
'?',C,R,0,0,'?',S,2,0,'?','?','?','?','?','?','?',B,Y,'?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.001061,0.862717,0.505685,'?','?',2
'?',C,'?',0,0,'?',S,1,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000197,0.866054,0.49995,Y,'?',3
'?',C,A,0,0.014698,'?',S,'?',0,'?','?',D,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000229,0.199203,0.979848,'?','?',3
'?',C,A,0,0,'?',S,2,0,'?','?',G,'?','?','?','?','?','?','?','?','?','?','?','?','?','?','?',Y,'?','?','?',COIL,0.034929,0.99939,0,'?','?',3
'?',C,A,0,0.029512,'?',S,'?',0,'?','?',D,'?','?','?','?',B,'?','?','?','?','?','?','?','?','?','?','?','?','?','?',SHEET,0.000458,0.865677,0.499732,'?','?',3
